FrameCounter,RunTime,CameraPositionX,CameraPositionY,CameraPositionZ,CameraDirectionX,CameraDirectionY,CameraDirectionZ,CameraVelocityX,CameraVelocityY,CameraVelocityZ
1358,30.35926,0.1790326,0.827234,-0.07910011,294.7403,5.031557,10.47834,-0.01826831,0.008705764,-0.1021297
1359,30.38032,0.1785913,0.8273438,-0.08174036,293.0207,4.122728,11.39473,-0.02095267,0.00521305,-0.1253626
1360,30.40119,0.1782564,0.8271673,-0.08459304,291.4661,3.111342,12.42384,-0.01604982,-0.008456521,-0.1366863
1361,30.42432,0.1779347,0.8267744,-0.08741999,289.7996,1.984233,13.60173,-0.01390521,-0.01698666,-0.1221981
1362,30.44487,0.177543,0.8260158,-0.08990069,287.9897,1.092487,14.57759,-0.01906273,-0.03691863,-0.1207391
1363,30.47127,0.1775495,0.8254644,-0.09224187,286.4598,359.4413,16.2736,0.0002443522,-0.02088224,-0.0886629
1364,30.49086,0.1772866,0.8249366,-0.09430384,285.124,357.5913,18.20541,-0.01342025,-0.026947,-0.1052748
1365,30.51319,0.1771961,0.8245905,-0.09632345,283.93,354.8775,20.96595,-0.004052705,-0.01549823,-0.09043091
1366,30.54786,0.1768792,0.8237215,-0.09810323,282.7048,352.784,23.11309,-0.009141089,-0.02506568,-0.05133809
1367,30.56717,0.1763433,0.8229377,-0.1007655,281.0645,347.7504,28.30902,-0.02775077,-0.04058642,-0.1378588
1368,30.59436,0.1760973,0.8224781,-0.1024698,280.2961,343.3457,32.83152,-0.009047264,-0.01690635,-0.06268113
1369,30.61137,0.1757975,0.821759,-0.1040442,279.5713,339.5537,36.67727,-0.01762477,-0.04226581,-0.0925504
1370,30.63358,0.1753848,0.8210511,-0.1053804,278.9706,334.7124,41.6129,-0.01858329,-0.03188354,-0.06017927
1371,30.65723,0.1749112,0.8207322,-0.1066003,278.4742,329.5743,46.89346,-0.02002134,-0.01348321,-0.05157025
1372,30.68166,0.1748902,0.8204502,-0.1079871,278.1764,323.899,52.65599,-0.0008595824,-0.01154488,-0.05677636
1373,30.70638,0.1747981,0.8199591,-0.1094718,277.8214,318.8272,57.77922,-0.003728447,-0.01986335,-0.06005415
1374,30.72478,0.1748848,0.8198717,-0.1111873,277.3776,312.5393,64.05639,0.004711954,-0.004748393,-0.09321921
1375,30.74581,0.1750428,0.8196593,-0.1131433,276.7178,305.5836,71.05584,0.007516926,-0.01010479,-0.09304225
1376,30.76859,0.1753987,0.8193448,-0.1150245,276.2531,296.7649,79.87331,0.01561977,-0.01380315,-0.08255799
1377,30.79132,0.1756227,0.8192538,-0.1166692,276.024,287.3293,89.3323,0.0098571,-0.004002644,-0.07237612
1378,30.82026,0.1759121,0.8192623,-0.1183165,276.0574,277.4459,99.27133,0.009997199,0.0002945199,-0.05692215
1379,30.84531,0.1761956,0.8186857,-0.1207789,276.3824,264.0964,112.5912,0.0113179,-0.02301642,-0.09827894
1380,30.87123,0.1764124,0.8181097,-0.1222643,276.8548,256.8153,119.9043,0.008362692,-0.02222156,-0.05730911
1381,30.88976,0.1765883,0.8176045,-0.1236563,277.3122,251.8718,124.815,0.009495625,-0.02726454,-0.07512303
1382,30.91581,0.1767662,0.8173562,-0.1245729,277.7893,247.9608,128.7537,0.006827001,-0.009528973,-0.0351817
1383,30.93828,0.1768867,0.817058,-0.1254798,278.3023,244.5988,132.1722,0.005363093,-0.01327309,-0.04036845
1384,30.95676,0.176983,0.8166527,-0.1262886,278.8148,241.3152,135.5406,0.005212096,-0.02193209,-0.04376258
1385,30.97922,0.1771239,0.8160599,-0.1269449,279.3754,238.8834,138.0972,0.006274418,-0.02639821,-0.02922422
1386,31.00218,0.1771786,0.8154168,-0.1274485,279.8792,236.7457,140.4368,0.002381187,-0.02800328,-0.02192963
1387,31.02885,0.1773693,0.814702,-0.1278441,280.4427,234.2333,143.1707,0.007153029,-0.02680583,-0.01483475
1388,31.05269,0.1775367,0.8142092,-0.1281791,280.9173,232.0371,145.6135,0.007018941,-0.02066504,-0.01405038
1389,31.07029,0.1776455,0.8136969,-0.1285468,281.4009,230.1847,147.6564,0.00618292,-0.0291224,-0.02089827
1390,31.0907,0.1779162,0.8131595,-0.1288489,281.8708,228.8483,149.2293,0.01326271,-0.02632686,-0.01479864
1391,31.11476,0.1778924,0.812745,-0.1292417,282.2363,227.9046,150.3506,-0.0009911195,-0.01723061,-0.01632808
1392,31.13681,0.1778726,0.8122694,-0.1296554,282.5262,226.7198,151.6758,-0.0008950767,-0.0215602,-0.01875473
1393,31.16434,0.1780172,0.8121972,-0.1299133,282.7675,226.0457,152.4936,0.005250554,-0.002622029,-0.009368179
1394,31.18354,0.1781696,0.8121252,-0.1300946,282.794,225.9061,152.7241,0.007941337,-0.003750248,-0.009443144
1395,31.20513,0.1784442,0.8124623,-0.13,282.7482,225.3857,153.278,0.0127212,0.01561948,0.004379861
1396,31.22629,0.178826,0.8129428,-0.1297032,282.5475,225.1726,153.498,0.01804466,0.02270653,0.01402574
1397,31.24987,0.1791413,0.8140856,-0.1288035,282.0699,225.4768,153.1709,0.0133666,0.04844799,0.03814524
1398,31.27272,0.1793641,0.815026,-0.1280482,281.4298,226.3161,152.236,0.009752578,0.04116827,0.03306613
1399,31.29223,0.1797536,0.8160341,-0.1271097,280.6913,228.1343,150.3073,0.01995841,0.05164969,0.0480805
1400,31.31439,0.1800514,0.8171254,-0.1260181,279.7413,230.662,147.6394,0.01343887,0.0492474,0.04926017
1401,31.33651,0.1803401,0.8183473,-0.1245592,278.6035,233.3435,144.7973,0.01305475,0.05526233,0.06597833
1402,31.36289,0.1807755,0.8194549,-0.1228992,277.4509,237.1391,140.8351,0.01650272,0.04198145,0.06292164
1403,31.38561,0.1812537,0.8205579,-0.1208216,276.1571,244.353,133.45,0.02104516,0.04854203,0.091437
1404,31.40449,0.1818324,0.8216769,-0.1186046,275.0261,256.836,120.8666,0.03064631,0.05925821,0.1174053
1405,31.42983,0.1825698,0.8227364,-0.1161889,274.1609,275.5771,102.023,0.02910414,0.04181408,0.09533661
1406,31.44896,0.1835136,0.8237699,-0.1132524,273.91,302.2032,75.20981,0.04934309,0.0540362,0.1535275
1407,31.47275,0.1844009,0.8249524,-0.1098856,274.6194,328.1114,49.12042,0.03729507,0.04970088,0.1415046
1408,31.49649,0.1852263,0.8260967,-0.1064348,276.1298,345.8081,31.47165,0.03476337,0.04819298,0.1453453
1409,31.52007,0.1859516,0.8270484,-0.1023894,278.0684,356.4451,20.78695,0.03076768,0.04037543,0.1716095
1410,31.53773,0.1864988,0.8280407,-0.0979146,280.4106,2.35394,14.87374,0.03098587,0.05619464,0.253413
1411,31.55934,0.1870333,0.8285002,-0.09339166,282.889,5.150802,12.14588,0.0247258,0.02125243,0.2092222
1412,31.58284,0.1874296,0.8289715,-0.0882932,285.4607,7.136607,10.1773,0.01686272,0.02005722,0.2169514
1413,31.60891,0.1879792,0.829259,-0.08296459,288.3138,8.447595,8.803724,0.02108409,0.01102793,0.204414
1414,31.62874,0.1882051,0.8291736,-0.07724113,291.2529,9.002146,8.19205,0.01138966,-0.004306718,0.2885884
1415,31.64929,0.1880242,0.82895,-0.07164636,294.1951,9.13057,7.933294,-0.008801662,-0.01087789,0.2722801
1416,31.67554,0.1879811,0.8286123,-0.06652138,297.0141,9.243218,7.769715,-0.001641062,-0.01286738,0.1952311
1417,31.69448,0.188022,0.8279018,-0.06103217,299.8607,9.758554,7.126031,0.002157941,-0.03752393,0.2899087
1418,31.7234,0.1879054,0.8270524,-0.05537204,302.6832,10.21531,6.565021,-0.004031693,-0.02936449,0.1956834
1419,31.75038,0.1878516,0.8258625,-0.04746611,306.7489,10.56556,6.128328,-0.001993717,-0.04410257,0.2930144
1420,31.77257,0.1881294,0.8245767,-0.04247372,309.4973,10.66102,5.883849,0.01252243,-0.05795665,0.2250409
1421,31.79394,0.1882311,0.8232731,-0.03732529,312.2818,10.73087,5.609131,0.004759163,-0.06098867,0.240855
1422,31.81693,0.1882629,0.8223546,-0.0324329,314.7359,10.93701,5.329823,0.001383214,-0.03995115,0.212812
1423,31.84636,0.1887644,0.8210049,-0.0276559,317.2336,11.45602,4.833043,0.01703965,-0.04586034,0.1623151
1424,31.87526,0.1895917,0.8184206,-0.02032988,321.01,11.8076,4.406204,0.02863311,-0.08944456,0.2535611
1425,31.89483,0.1896138,0.8170007,-0.01583117,323.4986,11.94939,4.20682,0.001132931,-0.07255019,0.2298627
1426,31.91528,0.1901033,0.8158159,-0.0114653,325.8983,11.80216,4.448726,0.02393002,-0.05793038,0.2134634
1427,31.94128,0.1908011,0.8144396,-0.007441879,328.5617,11.70687,4.525445,0.02684139,-0.0529377,0.1547527
1428,31.96425,0.1911506,0.8124043,-0.003507081,331.1248,11.75266,4.342811,0.01521248,-0.08859226,0.1712717
1429,31.98189,0.1912113,0.8108175,0.0004349913,333.6788,11.79653,4.207373,0.003438615,-0.08996837,0.2235083
1430,32.00686,0.191264,0.8095074,0.003438773,336.2953,11.56883,4.268523,0.002110551,-0.05247488,0.1203183
1431,32.02695,0.1911795,0.8079334,0.006049541,339.3253,11.59902,4.377861,-0.004202054,-0.07830886,0.1298913
1432,32.05092,0.1911933,0.8062574,0.009729688,341.6443,11.44469,4.288213,0.0005775754,-0.06993076,0.1535458
1433,32.07505,0.1913043,0.8036978,0.01270358,344.3446,11.47634,4.15659,0.004599912,-0.1061013,0.1232743
1434,32.09357,0.1913132,0.8016391,0.01550333,347.0254,11.47525,4.19486,0.0004778238,-0.1111351,0.1511404
1435,32.1165,0.1913224,0.7995452,0.01843247,349.6484,11.48442,3.981654,0.0004016743,-0.09132955,0.1277633
1436,32.14046,0.1916044,0.796782,0.02132541,352.394,11.60909,3.804921,0.01177036,-0.1153096,0.1207207
1437,32.16507,0.192031,0.7936988,0.02423923,354.9864,11.73426,3.672589,0.01733501,-0.1252882,0.1184062
1438,32.19131,0.1924931,0.7898264,0.02698703,357.6971,12.08781,3.507066,0.0176105,-0.1475901,0.1047282
1439,32.21706,0.1933197,0.7844287,0.03130372,1.828007,12.34746,3.223977,0.03209652,-0.2095963,0.1676188
1440,32.24055,0.1936074,0.780562,0.0339867,4.328536,12.4968,3.013081,0.01225231,-0.1646271,0.1142318
1441,32.26264,0.1939968,0.7765393,0.03623552,6.960715,12.7316,2.887984,0.0176277,-0.182101,0.1017986
1442,32.28514,0.1945152,0.7723239,0.03883567,9.483485,12.80397,2.70635,0.0230388,-0.1873569,0.115567
1443,32.31133,0.1948623,0.7682396,0.04095815,11.9264,12.88313,2.612879,0.01325178,-0.1559178,0.08102454
1444,32.33365,0.1950017,0.764102,0.04223593,14.25591,12.98244,2.407452,0.006243591,-0.1853743,0.05724883
1445,32.36239,0.1953219,0.7584715,0.04463205,17.56692,13.12163,1.839068,0.01114272,-0.1959139,0.08337256
1446,32.38664,0.1948223,0.755214,0.04430657,20.04009,13.37081,1.458494,-0.02060492,-0.1343514,-0.01342405
1447,32.40911,0.1951606,0.7520308,0.04374451,22.35422,13.26945,0.9648621,0.01505086,-0.1416221,-0.02500709
1448,32.4273,0.194897,0.7488518,0.0429855,24.42281,13.40534,0.6966863,-0.01449605,-0.1747818,-0.04173002
1449,32.4514,0.1943754,0.7460811,0.04181704,26.63765,13.31263,0.2502038,-0.02164641,-0.1149981,-0.04849678
1450,32.47143,0.1934765,0.7429025,0.04041066,28.97773,13.39777,359.9324,-0.0448791,-0.1586841,-0.07021002
1451,32.49967,0.1922997,0.7400784,0.03923177,31.50823,13.27198,359.6624,-0.0416686,-0.1000017,-0.04174511
1452,32.52427,0.1907583,0.7375329,0.03821919,33.64534,12.42504,359.2076,-0.06264898,-0.1034593,-0.04115386
1453,32.55113,0.1878523,0.7331381,0.03690951,36.69907,11.20942,358.1664,-0.108207,-0.163643,-0.04876764
1454,32.5719,0.1865091,0.7310601,0.03631023,38.75037,11.25249,357.6914,-0.06465396,-0.1000247,-0.02884661
1455,32.59487,0.1850333,0.7281241,0.03447024,40.78023,11.04211,357.443,-0.0642669,-0.1278499,-0.08012322
1456,32.62051,0.1841742,0.7248451,0.03423205,42.34726,10.29311,356.7065,-0.03350913,-0.1278944,-0.009290493
1457,32.64453,0.1833374,0.7224728,0.03345278,44.19401,9.867958,356.3702,-0.0348343,-0.09875734,-0.03244089
1458,32.66605,0.1822659,0.7200425,0.03250406,45.80479,9.615674,356.1677,-0.04977683,-0.1128998,-0.04407251
1459,32.68407,0.1812192,0.7168348,0.03195916,47.47929,9.267229,355.7871,-0.0581065,-0.178076,-0.03025048
1460,32.70725,0.1804439,0.714314,0.0307697,49.11875,8.95643,355.1879,-0.03344642,-0.1087425,-0.05130986
1461,32.72988,0.1791896,0.7119242,0.02959354,50.89376,9.437854,355.2151,-0.05542568,-0.1056084,-0.05197594
1462,32.75615,0.1790706,0.7098442,0.02772142,51.97171,9.462269,354.543,-0.004529503,-0.07915941,-0.07124951
1463,32.77489,0.1785777,0.7074706,0.02631672,53.39983,9.970333,354.4268,-0.02630595,-0.1266764,-0.07496618
1464,32.79714,0.1786112,0.7050734,0.02449534,54.55416,10.37605,354.2111,0.001503692,-0.1077541,-0.08186933
1465,32.81996,0.1784457,0.7033086,0.02295058,55.61871,10.98942,354.2859,-0.007252226,-0.07733356,-0.0676947
1466,32.8434,0.17835,0.7023981,0.02147454,56.67374,11.78998,354.4234,-0.004080398,-0.03883623,-0.06295729
1467,32.8762,0.1787555,0.7008756,0.01936052,57.49238,12.48106,354.6999,0.01236487,-0.04642608,-0.06446176
1468,32.89801,0.1787316,0.6993222,0.01685495,59.04116,13.61178,355.164,-0.001096264,-0.07120181,-0.1148488
1469,32.91964,0.1788222,0.6985663,0.01543972,59.84525,14.05174,355.252,0.004190779,-0.03495095,-0.06543102
1470,32.93929,0.1789736,0.697315,0.01427737,60.45604,14.32965,355.6153,0.007703277,-0.06369235,-0.0591658
1471,32.96517,0.1784494,0.6963618,0.01366518,61.03715,14.81724,356.0229,-0.02025619,-0.03683299,-0.02365609
1472,32.99058,0.1780664,0.6958079,0.01337664,61.27781,14.82544,356.1077,-0.0150714,-0.02179665,-0.0113552
1473,33.00798,0.1778798,0.6950654,0.01323825,61.41812,14.61929,356.0966,-0.01072035,-0.04266563,-0.007952551
1474,33.02958,0.1774748,0.6944485,0.01375292,61.37138,14.52165,356.1304,-0.01875428,-0.02856717,0.02383293
1475,33.05261,0.1774532,0.6940519,0.01406809,61.11673,14.04846,355.7366,-0.000937914,-0.01721622,0.01368125
1476,33.07416,0.1769136,0.6942086,0.01462051,60.77198,14.1755,355.9446,-0.02504246,0.007268986,0.02563485
1477,33.10044,0.1764724,0.6945533,0.01583683,60.42933,14.11853,355.9745,-0.01678724,0.01311457,0.04627758
1478,33.11882,0.1766675,0.6947735,0.01700896,59.78885,13.57799,355.7546,0.01061832,0.01198555,0.06378786
1479,33.14426,0.1762701,0.6955556,0.01828854,59.19086,13.65804,355.9984,-0.01562383,0.03074619,0.05030527
1480,33.16437,0.1763877,0.6965143,0.0197108,58.50137,13.49203,355.9296,0.00584567,0.04766321,0.07070652
1481,33.18764,0.1765015,0.6976603,0.02141855,57.56561,13.40082,355.9977,0.004893861,0.049255,0.07340175
1482,33.2145,0.1768676,0.6991003,0.02392844,56.05185,13.20345,355.8882,0.01362999,0.05361233,0.09344577
1483,33.24275,0.1777545,0.7012969,0.02754972,53.65173,12.76669,355.6649,0.03139241,0.07775368,0.1281795
1484,33.26669,0.1783239,0.7037702,0.03017864,51.80943,12.71685,355.6668,0.02378548,0.1033242,0.1098258
1485,33.2866,0.1792493,0.7066161,0.03276789,49.75671,12.75918,355.5822,0.04647689,0.1429179,0.1300299
1486,33.31152,0.1807434,0.7090833,0.03527659,47.30394,12.68247,355.4639,0.05995962,0.09901495,0.1006797
1487,33.33615,0.1821447,0.7120901,0.03779,44.62168,12.86281,355.5696,0.05688378,0.1220531,0.1020248
1488,33.35373,0.183309,0.7161922,0.04019624,41.77172,13.07577,355.5541,0.06624769,0.2334152,0.1369178
1489,33.37477,0.1844282,0.7212648,0.04263559,38.85681,13.03989,355.2624,0.05319114,0.2410714,0.1159286
1490,33.39736,0.1850084,0.7264475,0.04489117,35.9621,13.31741,355.3353,0.02568349,0.2294173,0.09984585
1491,33.42016,0.1854187,0.7322019,0.0472757,33.03167,13.56857,355.6345,0.01799241,0.2523367,0.1045652
1492,33.44754,0.1861211,0.7376831,0.04959881,29.92747,13.31679,355.8221,0.02565681,0.2002312,0.08486472
1493,33.46793,0.1863007,0.7431453,0.05134464,26.98384,13.14831,356.268,0.008811535,0.2678935,0.08562343
1494,33.48635,0.1866492,0.7484967,0.05241237,24.02476,12.96043,356.7381,0.01891107,0.2903837,0.05793819
1495,33.50856,0.1867932,0.7541876,0.05326944,21.16422,12.74336,357.18,0.006482014,0.2562425,0.03859083
1496,33.53222,0.1873388,0.7595291,0.05357517,18.18136,12.32321,357.3332,0.0230683,0.2258442,0.01292654
1497,33.56017,0.187099,0.7657006,0.05349604,15.46509,11.83997,357.5337,-0.008578933,0.2207412,-0.002830286
1498,33.5862,0.1866977,0.774991,0.05259797,11.0251,11.01465,358.1567,-0.01541546,0.3569452,-0.03450444
1499,33.60853,0.1866137,0.7811108,0.05155965,8.101083,10.1219,358.6024,-0.003762093,0.2740929,-0.0465041
1500,33.63446,0.1864502,0.7865117,0.04974,5.215365,9.12094,359.2147,-0.006306206,0.2082996,-0.0701796
1501,33.65738,0.1865932,0.7918182,0.04722242,2.326371,7.874608,359.8377,0.006237776,0.231535,-0.1098483
1502,33.67722,0.1865336,0.7969519,0.04428682,359.6472,6.619267,0.452853,-0.003002151,0.2587046,-0.1479331
1503,33.69862,0.1860878,0.801059,0.04129934,357.1085,5.387611,1.282671,-0.02082962,0.1918803,-0.1395741
1504,33.7209,0.1855171,0.8053318,0.03824829,354.8883,4.081035,2.273262,-0.02562042,0.191827,-0.1369783
1505,33.74424,0.1850351,0.8089449,0.03424226,352.4473,2.52248,3.275345,-0.02064778,0.1547919,-0.1716222
1506,33.77028,0.1848225,0.8115308,0.03022321,350.4074,1.013375,4.164606,-0.008168498,0.09932234,-0.154369
1507,33.79039,0.1840387,0.8138357,0.02627976,348.8338,359.9034,4.922939,-0.03895436,0.1145656,-0.196009
1508,33.81002,0.1827989,0.8161671,0.02244486,347.4272,359.1154,5.224767,-0.06315964,0.1187634,-0.1953553
1509,33.83299,0.1816882,0.8184475,0.01909454,346.0739,358.4489,5.513587,-0.04835744,0.09928272,-0.1458669
1510,33.8563,0.1807387,0.819837,0.01558198,344.8605,357.8993,5.742257,-0.04073816,0.05961538,-0.1507032
1511,33.88144,0.1800042,0.8202281,0.0124488,343.8807,357.4954,5.9481,-0.02921745,0.01555861,-0.1246349
1512,33.89987,0.1794828,0.8203735,0.009926042,343.1338,357.0238,6.101375,-0.02829141,0.007888506,-0.1368923
1513,33.92207,0.1789213,0.8204449,0.00752861,342.5414,356.4908,6.076472,-0.02528896,0.003215728,-0.1079664
1514,33.94868,0.1782544,0.8200678,0.005444995,342.1767,356.0977,6.017104,-0.0250644,-0.01417115,-0.07830927
1515,33.96704,0.1778365,0.8191835,0.003995127,341.938,355.6817,5.928465,-0.02276292,-0.04817384,-0.07898467
1516,33.99261,0.1774887,0.8181614,0.00308812,341.8626,355.2506,5.840438,-0.01360107,-0.03997277,-0.03547163
1517,34.01121,0.177261,0.81665,0.00257814,341.7872,354.8628,5.809492,-0.01224177,-0.0812391,-0.02741197
1518,34.03325,0.1770441,0.8152119,0.002174807,341.9764,354.5517,5.659007,-0.009843047,-0.06525879,-0.01830214
1519,34.05888,0.1770277,0.8139448,0.001837488,342.3092,354.1284,5.414564,-0.0006384433,-0.04944273,-0.01316257
1520,34.07806,0.1766838,0.8125339,0.001866054,342.5861,353.8825,5.20685,-0.01792494,-0.07354842,0.00148905
1521,34.10407,0.1764712,0.8108199,0.002244374,342.8878,353.7553,5.008997,-0.008175166,-0.06590092,0.01454593
1522,34.1227,0.176263,0.8094634,0.002785051,343.2184,353.6077,4.913284,-0.0111718,-0.07279299,0.02901438
1523,34.1453,0.176159,0.8081352,0.003403323,343.6102,353.4326,4.776287,-0.004603347,-0.05878567,0.02736392
1524,34.16748,0.1758626,0.8067781,0.004102197,343.98,353.4029,4.66531,-0.01336685,-0.06118582,0.03151108
1525,34.19064,0.1756916,0.8056539,0.005227771,344.2788,353.3,4.60674,-0.007378329,-0.04852935,0.04858596
1526,34.22142,0.1756382,0.8044051,0.006203135,344.5454,353.1716,4.622476,-0.001736918,-0.04058006,0.03169529
1527,34.24456,0.1754764,0.8028389,0.007664084,344.8825,352.9513,4.605752,-0.006989793,-0.06766026,0.06311455
1528,34.26997,0.1754587,0.8019718,0.008661226,345.0894,352.6834,4.602286,-0.000695513,-0.03412588,0.03924257
1529,34.28878,0.1754803,0.8011594,0.009566501,345.3164,352.3577,4.578898,0.00114708,-0.0431866,0.0481266
1530,34.31199,0.175436,0.8003496,0.01032877,345.4538,352.0251,4.559097,-0.001908823,-0.03489429,0.03284422
1531,34.33863,0.175362,0.7995783,0.01087591,345.5187,351.5937,4.579531,-0.00277779,-0.02895839,0.02054274
1532,34.35738,0.1752686,0.798825,0.01136172,345.5988,351.095,4.589766,-0.004981919,-0.04016041,0.02590031
1533,34.37734,0.1752916,0.7981288,0.01162576,345.7791,350.4378,4.493784,0.001153508,-0.0348815,0.01322974
1534,34.40024,0.1751623,0.7973973,0.01164825,345.9004,349.5871,4.451144,-0.005645905,-0.03195289,0.0009818912
1535,34.42574,0.1748033,0.7965093,0.01145438,345.9041,348.608,4.404683,-0.01407792,-0.03481388,-0.007601114
1536,34.4492,0.1744449,0.7956378,0.01094607,345.9673,347.4957,4.411089,-0.01527624,-0.03715543,-0.02167007
1537,34.46732,0.1741711,0.794981,0.01019406,346.0005,346.3246,4.402852,-0.01510948,-0.03623908,-0.04149353
1538,34.48953,0.1738893,0.7943283,0.009168109,345.9419,345.1728,4.435651,-0.01268625,-0.02938745,-0.04619491
1539,34.51198,0.1736441,0.7940792,0.008088131,345.9343,344.0587,4.472837,-0.01092422,-0.01109813,-0.04810699
1540,34.53489,0.1734782,0.7936151,0.007156562,345.9011,343.0075,4.328368,-0.007241266,-0.02026253,-0.04067377
1541,34.56199,0.1730788,0.7931548,0.00607507,345.8704,341.954,4.197438,-0.01473862,-0.01698647,-0.03990802
1542,34.58196,0.1726757,0.792974,0.005148195,345.8009,340.9452,4.24702,-0.02017869,-0.009049193,-0.04639581
1543,34.6017,0.1722817,0.7931013,0.004227386,345.85,340.1138,4.232431,-0.01996469,0.006451769,-0.04666236
1544,34.62445,0.1718359,0.7931692,0.003652444,345.8598,339.3572,4.27553,-0.01959346,0.00298355,-0.02526701
1545,34.64706,0.1712009,0.7933092,0.00328494,345.9323,338.8462,4.269947,-0.02808519,0.006189894,-0.01625423
1546,34.67377,0.1706809,0.7935279,0.002991903,346.0388,338.6074,4.177552,-0.01946655,0.008188455,-0.0109693
1547,34.69079,0.1704433,0.7938305,0.002742286,346.1118,338.4998,4.102012,-0.01396616,0.01778307,-0.01467165
1548,34.71336,0.1701971,0.7943208,0.002741507,346.0493,338.57,4.020763,-0.01090726,0.02172868,-3.452056E-05
1549,34.73783,0.1701434,0.7948005,0.002841598,346.0702,338.8708,3.850492,-0.002192395,0.01959944,0.004089489
1550,34.75842,0.1699306,0.7951216,0.002943323,346.1426,339.2712,3.660198,-0.01033969,0.01559894,0.004941913
1551,34.78461,0.1697149,0.7953457,0.003845809,346.1367,339.706,3.587291,-0.008236289,0.008555409,0.03445192
1552,34.80277,0.1696483,0.7953923,0.004438482,346.218,340.1894,3.490645,-0.003664161,0.002563682,0.03263986
1553,34.82467,0.1696212,0.7953987,0.004944781,346.3814,340.6227,3.439594,-0.001236095,0.0002938871,0.02311444
1554,34.84684,0.1695605,0.7951629,0.005529808,346.4812,340.9952,3.422064,-0.002740155,-0.01063532,0.02638702
1555,34.87052,0.1694393,0.7949299,0.006098272,346.6312,341.3795,3.377796,-0.005118968,-0.009840201,0.02400828
1556,34.89643,0.169203,0.7946653,0.006709576,346.7881,341.7705,3.356089,-0.009118035,-0.01021422,0.02359388
